code,WHERE1_프로젝트,WHERE2_동,WHERE3_층,HOW1_공사,HOW2_대공종,HOW3_작업명,HOW4_품명,HOW5_규격,HOW6_세부작업명,WHEN1_시작일,WHEN2종료일,WHEN3_기간(일),WHO1_하도급업체,R1_단위,R2_수량,R3_재료비_단가,R4_노무비_단가,R5_경비_단가,R6_합계_단가,R7_재료비_금액,R8_노무비_금액,R9_경비_금액,R10_합계_금액
인천_01763,인천소방학교,01_본관동,04_F2,A_건축공사,A12_미장공사,본관동 2F 미장공사,기계미장,콘크리트면,미장(2F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,708.401,60.0,599.0,0.0,659.0,42504.0,424332.0,0.0,466836.0
인천_01764,인천소방학교,01_본관동,05_F3,A_건축공사,A12_미장공사,본관동 3F 미장공사,기계미장,콘크리트면,미장(3F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,622.893,60.0,599.0,0.0,659.0,37374.0,373113.0,0.0,410486.0
인천_01765,인천소방학교,01_본관동,06_F4,A_건축공사,A12_미장공사,본관동 4F 미장공사,기계미장,콘크리트면,미장(4F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,483.971,60.0,599.0,0.0,659.0,29038.0,289899.0,0.0,318937.0
인천_01766,인천소방학교,01_본관동,07_F5,A_건축공사,A12_미장공사,본관동 5F 미장공사,기계미장,콘크리트면,미장(5F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,201.892,60.0,599.0,0.0,659.0,12114.0,120933.0,0.0,133047.0
인천_01767,인천소방학교,01_본관동,02_B1,A_건축공사,A12_미장공사,본관동 B1 미장공사,판넬히팅,T=250mm(압출 110mm+경량기포110mm+몰30mm),미장(B1F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,0.529,17210.0,17669.0,797.0,35676.0,9101.0,9344.0,421.0,18867.0
인천_01768,인천소방학교,01_본관동,03_F1,A_건축공사,A12_미장공사,본관동 1F 미장공사,판넬히팅,T=250mm(압출 110mm+경량기포110mm+몰30mm),미장(1F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,4.475,17210.0,17669.0,797.0,35676.0,77021.0,79075.0,3567.0,159662.0
인천_01769,인천소방학교,01_본관동,04_F2,A_건축공사,A12_미장공사,본관동 2F 미장공사,판넬히팅,T=250mm(압출 110mm+경량기포110mm+몰30mm),미장(2F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,3.51,17210.0,17669.0,797.0,35676.0,60414.0,62025.0,2798.0,125237.0
인천_01770,인천소방학교,01_본관동,05_F3,A_건축공사,A12_미장공사,본관동 3F 미장공사,판넬히팅,T=250mm(압출 110mm+경량기포110mm+몰30mm),미장(3F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,3.087,17210.0,17669.0,797.0,35676.0,53122.0,54539.0,2460.0,110121.0
인천_01771,인천소방학교,01_본관동,06_F4,A_건축공사,A12_미장공사,본관동 4F 미장공사,판넬히팅,T=250mm(압출 110mm+경량기포110mm+몰30mm),미장(4F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,2.398,17210.0,17669.0,797.0,35676.0,41274.0,42375.0,1911.0,85561.0
인천_01772,인천소방학교,01_본관동,07_F5,A_건축공사,A12_미장공사,본관동 5F 미장공사,판넬히팅,T=250mm(압출 110mm+경량기포110mm+몰30mm),미장(5F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,1.001,17210.0,17669.0,797.0,35676.0,17218.0,17677.0,798.0,35692.0
인천_01773,인천소방학교,01_본관동,02_B1,A_건축공사,A12_미장공사,본관동 B1 미장공사,판넬히팅,T=290mm(압출 110mm+경량기포140mm+몰40mm),미장(B1F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,0.317,17381.0,17863.0,957.0,36201.0,5515.0,5668.0,304.0,11487.0
인천_01774,인천소방학교,01_본관동,03_F1,A_건축공사,A12_미장공사,본관동 1F 미장공사,판넬히팅,T=290mm(압출 110mm+경량기포140mm+몰40mm),미장(1F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,2.685,17381.0,17863.0,957.0,36201.0,46671.0,47966.0,2570.0,97207.0
인천_01775,인천소방학교,01_본관동,04_F2,A_건축공사,A12_미장공사,본관동 2F 미장공사,판넬히팅,T=290mm(압출 110mm+경량기포140mm+몰40mm),미장(2F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,2.106,17381.0,17863.0,957.0,36201.0,36609.0,37624.0,2016.0,76248.0
인천_01776,인천소방학교,01_본관동,05_F3,A_건축공사,A12_미장공사,본관동 3F 미장공사,판넬히팅,T=290mm(압출 110mm+경량기포140mm+몰40mm),미장(3F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,1.852,17381.0,17863.0,957.0,36201.0,32190.0,33082.0,1772.0,67045.0
인천_01777,인천소방학교,01_본관동,06_F4,A_건축공사,A12_미장공사,본관동 4F 미장공사,판넬히팅,T=290mm(압출 110mm+경량기포140mm+몰40mm),미장(4F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,1.439,17381.0,17863.0,957.0,36201.0,25011.0,25704.0,1377.0,52092.0
인천_01778,인천소방학교,01_본관동,07_F5,A_건축공사,A12_미장공사,본관동 5F 미장공사,판넬히팅,T=290mm(압출 110mm+경량기포140mm+몰40mm),미장(5F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,0.601,17381.0,17863.0,957.0,36201.0,10433.0,10723.0,574.0,21730.0
인천_01779,인천소방학교,01_본관동,02_B1,A_건축공사,A12_미장공사,본관동 B1 미장공사,판넬히팅,T=230mm(경질90mm+경량기포110mm+몰30mm),미장(B1F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,0.247,14196.0,17284.0,797.0,32277.0,3504.0,4266.0,197.0,7966.0
인천_01780,인천소방학교,01_본관동,03_F1,A_건축공사,A12_미장공사,본관동 1F 미장공사,판넬히팅,T=230mm(경질90mm+경량기포110mm+몰30mm),미장(1F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,2.088,14196.0,17284.0,797.0,32277.0,29648.0,36097.0,1665.0,67410.0
인천_01781,인천소방학교,01_본관동,04_F2,A_건축공사,A12_미장공사,본관동 2F 미장공사,판넬히팅,T=230mm(경질90mm+경량기포110mm+몰30mm),미장(2F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,1.638,14196.0,17284.0,797.0,32277.0,23256.0,28315.0,1306.0,52876.0
인천_01782,인천소방학교,01_본관동,05_F3,A_건축공사,A12_미장공사,본관동 3F 미장공사,판넬히팅,T=230mm(경질90mm+경량기포110mm+몰30mm),미장(3F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,1.44,14196.0,17284.0,797.0,32277.0,20449.0,24897.0,1148.0,46493.0
인천_01783,인천소방학교,01_본관동,06_F4,A_건축공사,A12_미장공사,본관동 4F 미장공사,판넬히팅,T=230mm(경질90mm+경량기포110mm+몰30mm),미장(4F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,1.119,14196.0,17284.0,797.0,32277.0,15888.0,19344.0,892.0,36124.0
인천_01784,인천소방학교,01_본관동,07_F5,A_건축공사,A12_미장공사,본관동 5F 미장공사,판넬히팅,T=230mm(경질90mm+경량기포110mm+몰30mm),미장(5F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,0.468,14196.0,17284.0,797.0,32277.0,6627.0,8069.0,371.0,15070.0
인천_01785,인천소방학교,01_본관동,02_B1,A_건축공사,A12_미장공사,본관동 B1 미장공사,판넬히팅,T=230mm(경질90mm+경량기포60mm+몰48mm),미장(B1F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,1.34,13910.0,16960.0,532.0,31402.0,18636.0,22722.0,713.0,42071.0
인천_01786,인천소방학교,01_본관동,03_F1,A_건축공사,A12_미장공사,본관동 1F 미장공사,판넬히팅,T=230mm(경질90mm+경량기포60mm+몰48mm),미장(1F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,11.338,13910.0,16960.0,532.0,31402.0,157705.0,192284.0,6032.0,356021.0
인천_01787,인천소방학교,01_본관동,04_F2,A_건축공사,A12_미장공사,본관동 2F 미장공사,판넬히팅,T=230mm(경질90mm+경량기포60mm+몰48mm),미장(2F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,8.893,13910.0,16960.0,532.0,31402.0,123702.0,150826.0,4731.0,279259.0
인천_01788,인천소방학교,01_본관동,05_F3,A_건축공사,A12_미장공사,본관동 3F 미장공사,판넬히팅,T=230mm(경질90mm+경량기포60mm+몰48mm),미장(3F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,7.82,13910.0,16960.0,532.0,31402.0,108771.0,132620.0,4160.0,245551.0
인천_01789,인천소방학교,01_본관동,06_F4,A_건축공사,A12_미장공사,본관동 4F 미장공사,판넬히팅,T=230mm(경질90mm+경량기포60mm+몰48mm),미장(4F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,6.076,13910.0,16960.0,532.0,31402.0,84512.0,103043.0,3232.0,190787.0
인천_01790,인천소방학교,01_본관동,07_F5,A_건축공사,A12_미장공사,본관동 5F 미장공사,판넬히팅,T=230mm(경질90mm+경량기포60mm+몰48mm),미장(5F),2026-08-15,2027-02-10,179,삼화미장㈜,M2,2.533,13910.0,16960.0,532.0,31402.0,35254.0,42985.0,1348.0,79587.0
인천_01791,인천소방학교,01_본관동,02_B1,A_건축공사,A12_미장공사,본관동 B1 미장공사,창호주위 모르타르 충전,,미장(B1F),2026-08-15,2027-02-10,179,삼화미장㈜,10M,0.061,0.0,41559.0,831.0,42390.0,0.0,2532.0,51.0,2582.0
인천_01792,인천소방학교,01_본관동,03_F1,A_건축공사,A12_미장공사,본관동 1F 미장공사,창호주위 모르타르 충전,,미장(1F),2026-08-15,2027-02-10,179,삼화미장㈜,10M,0.516,0.0,41559.0,831.0,42390.0,0.0,21426.0,428.0,21854.0
인천_01793,인천소방학교,01_본관동,04_F2,A_건축공사,A12_미장공사,본관동 2F 미장공사,창호주위 모르타르 충전,,미장(2F),2026-08-15,2027-02-10,179,삼화미장㈜,10M,0.404,0.0,41559.0,831.0,42390.0,0.0,16806.0,336.0,17142.0
인천_01794,인천소방학교,01_본관동,05_F3,A_건축공사,A12_미장공사,본관동 3F 미장공사,창호주위 모르타르 충전,,미장(3F),2026-08-15,2027-02-10,179,삼화미장㈜,10M,0.356,0.0,41559.0,831.0,42390.0,0.0,14778.0,295.0,15073.0
인천_01795,인천소방학교,01_본관동,06_F4,A_건축공사,A12_미장공사,본관동 4F 미장공사,창호주위 모르타르 충전,,미장(4F),2026-08-15,2027-02-10,179,삼화미장㈜,10M,0.276,0.0,41559.0,831.0,42390.0,0.0,11482.0,229.0,11711.0
인천_01796,인천소방학교,01_본관동,07_F5,A_건축공사,A12_미장공사,본관동 5F 미장공사,창호주위 모르타르 충전,,미장(5F),2026-08-15,2027-02-10,179,삼화미장㈜,10M,0.115,0.0,41559.0,831.0,42390.0,0.0,4789.0,96.0,4886.0
인천_01797,인천소방학교,01_본관동,02_B1,A_건축공사,A12_미장공사,본관동 B1 미장공사,창호주위 모르타르 충전,,미장(B1F),2026-08-15,2027-02-10,179,삼화미장㈜,M,36.49,67.0,3236.0,0.0,3303.0,2445.0,118083.0,0.0,120528.0
인천_01798,인천소방학교,01_본관동,03_F1,A_건축공사,A12_미장공사,본관동 1F 미장공사,창호주위 모르타르 충전,,미장(1F),2026-08-15,2027-02-10,179,삼화미장㈜,M,308.798,67.0,3236.0,0.0,3303.0,20689.0,999271.0,0.0,1019960.0
인천_01799,인천소방학교,01_본관동,04_F2,A_건축공사,A12_미장공사,본관동 2F 미장공사,창호주위 모르타르 충전,,미장(2F),2026-08-15,2027-02-10,179,삼화미장㈜,M,242.218,67.0,3236.0,0.0,3303.0,16229.0,783819.0,0.0,800048.0
인천_01800,인천소방학교,01_본관동,05_F3,A_건축공사,A12_미장공사,본관동 3F 미장공사,창호주위 모르타르 충전,,미장(3F),2026-08-15,2027-02-10,179,삼화미장㈜,M,212.981,67.0,3236.0,0.0,3303.0,14270.0,689207.0,0.0,703477.0
인천_01801,인천소방학교,01_본관동,06_F4,A_건축공사,A12_미장공사,본관동 4F 미장공사,창호주위 모르타르 충전,,미장(4F),2026-08-15,2027-02-10,179,삼화미장㈜,M,165.481,67.0,3236.0,0.0,3303.0,11087.0,535496.0,0.0,546583.0
인천_01802,인천소방학교,01_본관동,07_F5,A_건축공사,A12_미장공사,본관동 5F 미장공사,창호주위 모르타르 충전,,미장(5F),2026-08-15,2027-02-10,179,삼화미장㈜,M,69.032,67.0,3236.0,0.0,3303.0,4625.0,223384.0,0.0,228009.0
인천_01803,인천소방학교,01_본관동,02_B1,A_건축공사,A12_미장공사,본관동 B1 미장공사,창호주위 발포우레탄 충전,,미장(B1F),2026-08-15,2027-02-10,179,삼화미장㈜,M,177.234,42.0,2009.0,0.0,2051.0,7444.0,356063.0,0.0,363507.0
인천_01804,인천소방학교,01_본관동,03_F1,A_건축공사,A12_미장공사,본관동 1F 미장공사,창호주위 발포우레탄 충전,,미장(1F),2026-08-15,2027-02-10,179,삼화미장㈜,M,1499.834,42.0,2009.0,0.0,2051.0,62993.0,3013166.0,0.0,3076159.0
인천_01805,인천소방학교,01_본관동,04_F2,A_건축공사,A12_미장공사,본관동 2F 미장공사,창호주위 발포우레탄 충전,,미장(2F),2026-08-15,2027-02-10,179,삼화미장㈜,M,1176.456,42.0,2009.0,0.0,2051.0,49411.0,2363501.0,0.0,2412912.0
인천_01806,인천소방학교,01_본관동,05_F3,A_건축공사,A12_미장공사,본관동 3F 미장공사,창호주위 발포우레탄 충전,,미장(3F),2026-08-15,2027-02-10,179,삼화미장㈜,M,1034.45,42.0,2009.0,0.0,2051.0,43447.0,2078211.0,0.0,2121658.0
인천_01807,인천소방학교,01_본관동,06_F4,A_건축공사,A12_미장공사,본관동 4F 미장공사,창호주위 발포우레탄 충전,,미장(4F),2026-08-15,2027-02-10,179,삼화미장㈜,M,803.741,42.0,2009.0,0.0,2051.0,33757.0,1614716.0,0.0,1648473.0
인천_01808,인천소방학교,01_본관동,07_F5,A_건축공사,A12_미장공사,본관동 5F 미장공사,창호주위 발포우레탄 충전,,미장(5F),2026-08-15,2027-02-10,179,삼화미장㈜,M,335.285,42.0,2009.0,0.0,2051.0,14082.0,673586.0,0.0,687668.0
인천_01809,인천소방학교,01_본관동,02_B1,A_건축공사,A13_창호공사,본관동 B1 창호공사,유리문,"유리문, 12*600*2400mm, 손보호, 투명, 강화유리문",창호(B1F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,2.362,234208.0,0.0,0.0,234208.0,553242.0,0.0,0.0,553242.0
인천_01810,인천소방학교,01_본관동,03_F1,A_건축공사,A13_창호공사,본관동 1F 창호공사,유리문,"유리문, 12*600*2400mm, 손보호, 투명, 강화유리문",창호(1F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,19.99,234208.0,0.0,0.0,234208.0,4681777.0,0.0,0.0,4681777.0
인천_01811,인천소방학교,01_본관동,04_F2,A_건축공사,A13_창호공사,본관동 2F 창호공사,유리문,"유리문, 12*600*2400mm, 손보호, 투명, 강화유리문",창호(2F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,15.68,234208.0,0.0,0.0,234208.0,3672344.0,0.0,0.0,3672344.0
인천_01812,인천소방학교,01_본관동,05_F3,A_건축공사,A13_창호공사,본관동 3F 창호공사,유리문,"유리문, 12*600*2400mm, 손보호, 투명, 강화유리문",창호(3F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,13.787,234208.0,0.0,0.0,234208.0,3229069.0,0.0,0.0,3229069.0
인천_01813,인천소방학교,01_본관동,06_F4,A_건축공사,A13_창호공사,본관동 4F 창호공사,유리문,"유리문, 12*600*2400mm, 손보호, 투명, 강화유리문",창호(4F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,10.712,234208.0,0.0,0.0,234208.0,2508903.0,0.0,0.0,2508903.0
인천_01814,인천소방학교,01_본관동,07_F5,A_건축공사,A13_창호공사,본관동 5F 창호공사,유리문,"유리문, 12*600*2400mm, 손보호, 투명, 강화유리문",창호(5F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,4.469,234208.0,0.0,0.0,234208.0,1046601.0,0.0,0.0,1046601.0
인천_01815,인천소방학교,01_본관동,02_B1,A_건축공사,A13_창호공사,본관동 B1 창호공사,유리문,"유리문, 28*1100*2400mm, 손보호, 투명, 복층유리문",창호(B1F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,0.423,224786.0,0.0,0.0,224786.0,95102.0,0.0,0.0,95102.0
인천_01816,인천소방학교,01_본관동,03_F1,A_건축공사,A13_창호공사,본관동 1F 창호공사,유리문,"유리문, 28*1100*2400mm, 손보호, 투명, 복층유리문",창호(1F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,3.58,224786.0,0.0,0.0,224786.0,804794.0,0.0,0.0,804794.0
인천_01817,인천소방학교,01_본관동,04_F2,A_건축공사,A13_창호공사,본관동 2F 창호공사,유리문,"유리문, 28*1100*2400mm, 손보호, 투명, 복층유리문",창호(2F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,2.808,224786.0,0.0,0.0,224786.0,631273.0,0.0,0.0,631273.0
인천_01818,인천소방학교,01_본관동,05_F3,A_건축공사,A13_창호공사,본관동 3F 창호공사,유리문,"유리문, 28*1100*2400mm, 손보호, 투명, 복층유리문",창호(3F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,2.469,224786.0,0.0,0.0,224786.0,555074.0,0.0,0.0,555074.0
인천_01819,인천소방학교,01_본관동,06_F4,A_건축공사,A13_창호공사,본관동 4F 창호공사,유리문,"유리문, 28*1100*2400mm, 손보호, 투명, 복층유리문",창호(4F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,1.919,224786.0,0.0,0.0,224786.0,431279.0,0.0,0.0,431279.0
인천_01820,인천소방학교,01_본관동,07_F5,A_건축공사,A13_창호공사,본관동 5F 창호공사,유리문,"유리문, 28*1100*2400mm, 손보호, 투명, 복층유리문",창호(5F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,0.801,224786.0,0.0,0.0,224786.0,179910.0,0.0,0.0,179910.0
인천_01821,인천소방학교,01_본관동,02_B1,A_건축공사,A13_창호공사,본관동 B1 창호공사,유리문,"유리문, 28*1075*2400mm, 손보호, 투명, 복층유리문",창호(B1F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,0.071,219677.0,0.0,0.0,219677.0,15490.0,0.0,0.0,15490.0
인천_01822,인천소방학교,01_본관동,03_F1,A_건축공사,A13_창호공사,본관동 1F 창호공사,유리문,"유리문, 28*1075*2400mm, 손보호, 투명, 복층유리문",창호(1F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,0.597,219677.0,0.0,0.0,219677.0,131084.0,0.0,0.0,131084.0
인천_01823,인천소방학교,01_본관동,04_F2,A_건축공사,A13_창호공사,본관동 2F 창호공사,유리문,"유리문, 28*1075*2400mm, 손보호, 투명, 복층유리문",창호(2F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,0.468,219677.0,0.0,0.0,219677.0,102821.0,0.0,0.0,102821.0
인천_01824,인천소방학교,01_본관동,05_F3,A_건축공사,A13_창호공사,본관동 3F 창호공사,유리문,"유리문, 28*1075*2400mm, 손보호, 투명, 복층유리문",창호(3F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,0.412,219677.0,0.0,0.0,219677.0,90410.0,0.0,0.0,90410.0
인천_01825,인천소방학교,01_본관동,06_F4,A_건축공사,A13_창호공사,본관동 4F 창호공사,유리문,"유리문, 28*1075*2400mm, 손보호, 투명, 복층유리문",창호(4F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,0.32,219677.0,0.0,0.0,219677.0,70246.0,0.0,0.0,70246.0
인천_01826,인천소방학교,01_본관동,07_F5,A_건축공사,A13_창호공사,본관동 5F 창호공사,유리문,"유리문, 28*1075*2400mm, 손보호, 투명, 복층유리문",창호(5F),2026-11-20,2027-01-28,69,한솔창호유리㈜,개,0.132,219677.0,0.0,0.0,219677.0,29303.0,0.0,0.0,29303.0
인천_01827,인천소방학교,01_본관동,02_B1,A_건축공사,A13_창호공사,본관동 B1 창호공사,강화유리,"강화유리, 투명, 8mm",창호(B1F),2026-11-20,2027-01-28,69,한솔창호유리㈜,M2,0.071,31244.0,0.0,0.0,31244.0,2203.0,0.0,0.0,2203.0
인천_01828,인천소방학교,01_본관동,03_F1,A_건축공사,A13_창호공사,본관동 1F 창호공사,강화유리,"강화유리, 투명, 8mm",창호(1F),2026-11-20,2027-01-28,69,한솔창호유리㈜,M2,0.597,31244.0,0.0,0.0,31244.0,18644.0,0.0,0.0,18644.0
인천_01829,인천소방학교,01_본관동,04_F2,A_건축공사,A13_창호공사,본관동 2F 창호공사,강화유리,"강화유리, 투명, 8mm",창호(2F),2026-11-20,2027-01-28,69,한솔창호유리㈜,M2,0.468,31244.0,0.0,0.0,31244.0,14624.0,0.0,0.0,14624.0
인천_01830,인천소방학교,01_본관동,05_F3,A_건축공사,A13_창호공사,본관동 3F 창호공사,강화유리,"강화유리, 투명, 8mm",창호(3F),2026-11-20,2027-01-28,69,한솔창호유리㈜,M2,0.412,31244.0,0.0,0.0,31244.0,12859.0,0.0,0.0,12859.0
인천_01831,인천소방학교,01_본관동,06_F4,A_건축공사,A13_창호공사,본관동 4F 창호공사,강화유리,"강화유리, 투명, 8mm",창호(4F),2026-11-20,2027-01-28,69,한솔창호유리㈜,M2,0.32,31244.0,0.0,0.0,31244.0,9991.0,0.0,0.0,9991.0
인천_01832,인천소방학교,01_본관동,07_F5,A_건축공사,A13_창호공사,본관동 5F 창호공사,강화유리,"강화유리, 투명, 8mm",창호(5F),2026-11-20,2027-01-28,69,한솔창호유리㈜,M2,0.132,31244.0,0.0,0.0,31244.0,4167.0,0.0,0.0,4167.0
인천_01833,인천소방학교,01_본관동,02_B1,A_건축공사,A13_창호공사,본관동 B1 창호공사,AFD01[방풍실 자동문],3.460 x 2.100 = 7.266,창호(B1F),2026-11-20,2027-01-28,69,한솔창호유리㈜,EA,0.035,7050000.0,0.0,0.0,7050000.0,248558.0,0.0,0.0,248558.0
인천_01834,인천소방학교,01_본관동,03_F1,A_건축공사,A13_창호공사,본관동 1F 창호공사,AFD01[방풍실 자동문],3.460 x 2.100 = 7.266,창호(1F),2026-11-20,2027-01-28,69,한솔창호유리㈜,EA,0.298,7050000.0,0.0,0.0,7050000.0,2103407.0,0.0,0.0,2103407.0
